source,label,unused,text,scores
bc01,1,,"The candidate was dogged by charges of infidelity and avoiding the draft, or at least trying to.",0.9979451298713684
bc01,0,*,"David is a great artist, and when he does, his eyes squint at you.",0.996070384979248
bc01,0,*,"The candidate was dogged by charges of infidelity, or at least trying to.",0.9974648952484131
bc01,1,,"This information could have been released by Gorbachev, but he chose not to.",0.9981337189674377
bc01,1,,"A lot of this material can be presented in a fairly informal and accessible fashion, and often I do.",0.9979435801506042
bc01,0,*,John likes not Mary.,0.002090706257149577
bc01,1,,John does not like Mary.,0.9977572560310364
bc01,0,*,John meets often Mary.,0.001912932493723929
bc01,1,,John tries to often meet Mary.,0.997896671295166
bc01,0,*,John tries to meet often Mary.,0.001860137446783483
bc01,1,,John tries not to meet Mary.,0.9979149699211121
bc01,0,*,John tries to meet not Mary.,0.002115433569997549
bc01,1,,Is Mary running the marathon?,0.995136559009552
bc01,0,*,Runs Mary the marathon?,0.00507504353299737
bc01,1,,Mary is often running the marathon.,0.9943080544471741
bc01,0,*,Mary runs often the marathon.,0.0021248599514365196
bc01,1,,Mary is not running the marathon.,0.9943435192108154
bc01,1,,"I didn't, as Bill had thought, go to the store.",0.9968138337135315
bc01,1,,"I did, as Bill had thought, go to the store.",0.9979566335678101
bc01,0,*,"I did not, as Bill had thought, go to the store.",0.9969274401664734
bc01,1,,The writers could so believe the boy.,0.9974461793899536
bc01,0,*,The writers so believed the boy.,0.002755241934210062
bc01,1,,The writers did so believe the boy.,0.012548889964818954
bc01,0,*,The writers didn't so believe the boy.,0.00817158818244934
bc01,1,,Rome destroyed Carthage.,0.9987313151359558
bc01,1,,Rome's destruction of Carthage was horrific.,0.9988810420036316
bc01,1,,John bought the picture of himself that Bill saw.,0.9987319111824036
bc01,1,,The perception of the problem is quite thorough.,0.9975717663764954
bc01,1,,The knowledge of the problem is quite thorough.,0.9981353282928467
bc01,0,*,The problem's perception is quite thorough.,0.0035167564637959003
bc01,0,*,The problem's knowledge is quite thorough.,0.003659297013655305
bc01,0,*,The problem knows easily.,0.002244663657620549
bc01,0,*,The ship sank to collect the insurance.,0.0033927292097359896
bc01,1,,The sinking of the ship was very devious.,0.9989033937454224
bc01,1,,The sinking of the ship to collect the insurance was very devious.,0.998552143573761
bc01,1,,The ship's sinking was very devious.,0.9986425042152405
bc01,0,*,The ship's sinking to collect the insurance was very devious.,0.010959908366203308
bc01,1,,The testing of such drugs on oneself is too risky.,0.9980705380439758
bc01,0,*,This drug's testing on oneself is too risky.,0.004585742484778166
bc01,1,,The ship was sunk to collect the insurance.,0.9982543587684631
bc01,1,,This drug must first be tested on oneself.,0.9979520440101624
bc01,1,,The president's moral destruction is complete.,0.9976664781570435
bc01,1,,The moral destruction of the president was certainly not helpful.,0.9981355667114258
bc01,1,,Mary wants to wear nice blue German dress.,0.9971497654914856
bc01,1,,Tomatoes were introduced in Europe after 1492.,0.9985332489013672
bc01,1,,We rich have impeccable taste.,0.9985561966896057
bc01,0,*,Rich we have impeccable taste.,0.0049939281307160854
bc01,0,*,I read three his books.,0.0030065078753978014
bc01,0,*,I read every his book.,0.0024572298862040043
bc01,1,,I read his every book.,0.9977602958679199
bc01,1,,Every boy named a planet.,0.9970213770866394
bc01,1,,I showed every boy a planet.,0.9970430731773376
bc01,1,,Few boys read any of the books.,0.997721254825592
bc01,1,,I showed few boys any of the books.,0.04130580276250839
bc01,0,*,That few boys came upset any of the teachers.,0.0025230017490684986
bc01,1,,I was not reading a book when you came in.,0.997875452041626
bc01,1,,A boy did not laugh.,0.9982819557189941
bc01,1,,Most boys did not laugh.,0.9989058971405029
bc01,1,,Every boy named Mercury and Venus.,0.9960287809371948
bc01,1,,Every boy named every planet.,0.9954946041107178
bc01,1,,Each student speaks two languages.,0.9976649284362793
bc01,1,,Two students speak each language.,0.9967458248138428
bc01,1,,Some tourists visited all the museums.,0.998853325843811
bc01,1,,Fond of some boy every girl is.,0.9878556132316589
bc01,0,*,Guinevere has a single bone that is in every corner of the house.,0.01161438412964344
bc01,1,,A critic thinks that every book is readable.,0.9978376030921936
bc01,1,,Who does he admire?,0.9970965385437012
bc01,1,,He admires every man.,0.9946850538253784
bc01,0,*,What does who admire?,0.002769746817648411
bc01,1,,Who admires what?,0.9978805780410767
bc01,1,,Someone from every city hates it.,0.9967803955078125
bc01,1,,Some professor admires every student.,0.997632622718811
bc01,1,,Some professor admires every student and hates the dean.,0.9966063499450684
bc01,0,*,You filed every paper without inspecting.,0.005404653958976269
bc01,1,,Everyone reported that Max and some lady disappeared.,0.9976348876953125
bc01,1,,Most guests will be offended if we don't invite some philosopher.,0.998784601688385
bc01,1,,All students believe anything that many teachers say.,0.9956965446472168
bc01,1,,Who will be offended if we don't invite which philosopher?,0.998069703578949
bc01,1,,Who believes anything that who says?,0.006512042135000229
bc01,1,,Exactly two boys kissed some girl.,0.9970080256462097
bc01,1,,Mary dates exactly two of the men who know a producer I like.,0.9970242381095886
bc01,1,,Every student has to come up with three arguments that show that some condition proposed by Bill is wrong.,0.9957004189491272
bc01,1,,"If we invite some philosopher, Max will be offended.",0.9983073472976685
bc01,1,,Three relatives of mine inherited a house.,0.998702883720398
bc01,1,,"If three relatives of mine die, I will inherit a house.",0.9973016977310181
bc01,1,,Everyone attended some seminar.,0.9975952506065369
bc01,1,,Exactly half of the students attended some seminar.,0.998563826084137
bc01,1,,More than three students attended every seminar.,0.9981260895729065
bc01,1,,Every student attended more than three seminars.,0.9974300265312195
bc01,0,*,Every man surrounded the fort.,0.029692964628338814
bc01,1,,Every man lifted the table.,0.9837888479232788
bc01,0,*,Every man lifted the table together.,0.9750340580940247
bc01,1,,The men surrounded the fort.,0.9980567097663879
bc01,1,,All the men surrounded the fort.,0.9978343844413757
bc01,1,,The men lifted the table together.,0.99762362241745
bc01,1,,A hundred men lifted the table together.,0.9969581365585327
bc01,1,,All the men lifted the table together.,0.9972807168960571
bc01,1,,Every man lifted a table.,0.9909884333610535
bc01,1,,Each man lifted a table.,0.9962582588195801
bc01,1,,Someone attended every seminar.,0.9986400008201599
bc01,1,,More than two students attended every seminar.,0.9982287287712097
bc01,1,,You married no one.,0.998532772064209
bc01,1,,I will force you to marry no one.,0.9984138011932373
bc01,0,*,We voted for me.,0.004661342594772577
bc01,1,,Everyone had been worrying himself stiff.,0.9973606467247009
bc01,1,,Everyone who had been worrying himself stiff said that he was relieved.,0.9980826377868652
bc01,1,,There were five tourists in the room apart from myself.,0.9972192049026489
bc01,1,,Physicists like yourself are a godsend.,0.9982457160949707
bc01,1,,Max boasted that the queen invited Lucie and himself for a drink.,0.9978100657463074
bc01,1,,Which pictures of him did Earl see?,0.9983456134796143
bc01,1,,Which pictures of Earl did he see?,0.9981616139411926
bc01,1,,Bill seems to himself to be handsome.,0.9983609318733215
bc01,1,,Bill seems to him to be handsome.,0.9983129501342773
bc01,1,,John will see which picture of himself?,0.9979090690612793
bc01,1,,Each other's houses seem to the women to be garish.,0.9979240894317627
bc01,1,,Each other's houses appear to the women to be garish.,0.9981100559234619
bc01,0,*,Old pictures of themselves convinced the children to pretend to be adults.,0.01140624564141035
bc01,0,*,Each other's houses proved to the women that they had bad taste.,0.008232670836150646
bc01,1,,These stories about himself worry John more than anything else.,0.9980680346488953
bc01,0,*,These stories about himself describe John better than any official biography.,0.04452422633767128
bc01,1,,Which picture that John took at the party did he decide to display in his house?,0.9979294538497925
bc01,1,,Which report that John revised did he submit?,0.9981389045715332
bc01,1,,Mary always prefers lemons to limes.,0.9970824122428894
bc01,1,,Mary always has preferred lemons to limes.,0.99610835313797
bc01,1,,The dog that the rat bit chased the cat.,0.9971984624862671
bc01,0,*,The cat that the dog that the rat bit chased died.,0.028455160558223724
bc01,1,,Jean never reads this newspaper.,0.9966512322425842
bc01,0,*,Jean reads never this newspaper.,0.0018583588534966111
r-67,1,,A gun which I had cleaned went off.,0.9966611862182617
r-67,1,,I gave a gun which I had cleaned to my brother.,0.9983377456665039
r-67,1,,I gave a gun to my brother which I had cleaned.,0.9983154535293579
r-67,1,,He let the cats out which were whining.,0.997787594795227
r-67,0,*,What did Bill buy potatoes and?,0.006073301192373037
r-67,0,*,"What dl,d John fall asleep and Bill wear?",0.005977479275316
r-67,1,,Who did Mary see walking toward the railroad station?,0.998473584651947
r-67,1,,Whom did Mary see walking toward the railroad station?,0.9976465106010437
r-67,1,,Do you know the boy who Mary saw?,0.9986094236373901
r-67,1,,Do you know the boy whom Mary saw?,0.9987943172454834
r-67,1,,The government prescribes the height of the lettering on the covers of the reports.,0.9955991506576538
r-67,0,*,Here is the snowball which I chased the boy who threw at our teacher.,0.004156190901994705
r-67,0,*,Where's the bikini which Tom mentioned the fact that Sue had worn?,0.008670680224895477
r-67,0,*,Who did he expect who I was acquainted with to show up?,0.004695730749517679
r-67,1,,Who did he expect to show up who I was acquainted with?,0.9964569211006165
r-67,1,,Whose book did you find?,0.9982926249504089
r-67,1,,He will put the chair between some table and some sofa.,0.998275637626648
r-67,0,*,What table will he put the chair between some table and?,0.005346368998289108
r-67,0,*,What table will he put the chair between and some sofa?,0.006534588523209095
r-67,1,,I know who is mad at John.,0.9981521964073181
r-67,1,,I know a boy mad at John.,0.9979444146156311
r-67,1,,John is taller than Dill.,0.9980403780937195
r-67,1,,John is taller than Bill is.,0.9969471096992493
r-67,1,,I want to go.,0.9979202151298523
r-67,1,,Shaving myself is difficult for me.,0.9983783960342407
r-67,1,,The shock touched off the explosion.,0.9981259703636169
r-67,1,,The shock touched the explosion off.,0.9974766373634338
r-67,1,,I called almost all of the men from Boston up.,0.9956069588661194
r-67,0,*,I ran a man who was old down.,0.00368516962043941
r-67,1,,I ran an old man down.,0.998820960521698
r-67,0,*,I'm going to call somebody who is.,0.0036404600832611322
r-67,0,*,I polished the vase which was from India up.,0.004555819556117058
r-67,1,,He attributed the fire to a short circuit.,0.9984853863716125
r-67,0,*,He attributed to a short circuit the fire.,0.00713506992906332
r-67,1,,He attributed to a short circuit the fire which.,0.009258980862796307
r-67,1,,He threw the letter into the wastebasket.,0.9980879426002502
r-67,0,*,He threw into the wastebasket the letter.,0.003931162878870964
r-67,1,,They dismissed the proposal as too costly.,0.9985203146934509
r-67,0,*,They dismissed as to costly the proposal.,0.004443326964974403
r-67,1,,They dismissed as too costly the proposal for the State to build a sidewalk from Dartmouth to Smith.,0.9974892139434814
r-67,1,,I found to be delicious some fruit which I picked up on the way home.,0.9969909191131592
r-67,1,,I found delicious some fruit which I picked up on my way home.,0.005348945502191782
r-67,0,*,I consider to be a fool the senator who made the opening speech.,0.011100002564489841
r-67,0,*,Did that John showed up please you?,0.003138149855658412
r-67,1,,Did the fact that John showed up please you?,0.9986586570739746
r-67,0,?*,That that John showed up pleased her was obvious.,0.004216084256768227
r-67,1,,I want the fact that Bill left to remain a secret.,0.9984607696533203
r-67,1,,I want it to remain a secret that Bill left.,0.9985017776489258
r-67,0,*,What what I ate cost almost broke me.,0.007419117726385593
r-67,1,,What the thing which I ate cost almost broke me.,0.889755129814148
r-67,1,,What the thing cost which I ate almost broke me.,0.9894862174987793
r-67,0,*,I went out with a girl who that John showed up pleased.,0.004587747156620026
r-67,1,,I went out with a girl who it pleased that John showed up.,0.9985186457633972
r-67,1,,I loaned a man who was watching the race my binoculars.,0.9969531297683716
r-67,0,*,I loaned my binoculars a man who was watching the race.,0.003222732339054346
r-67,1,,She asked a man who was near the window whether it looked like rain.,0.998539924621582
r-67,0,*,"We called my father, who had just turned 60, up.",0.008199759759008884
r-67,0,?*,"We elected my father, who had just turned 60, president.",0.01645752787590027
r-67,0,*,"They gave my father, who had just turned 60, it.",0.005658990703523159
r-67,1,,He figured it out.,0.9987319111824036
r-67,0,*,He figured out it.,0.00312060653232038
r-67,0,*,He figured out that.,0.005611755419522524
r-67,1,,He figured Ann out.,0.9980921149253845
r-67,0,?*,He figured out Ann.,0.0037413588725030422
r-67,1,,He figured something out.,0.9983804225921631
r-67,1,,He figured the answer out.,0.9985182881355286
r-67,1,,He figured out the answer.,0.9983800649642944
r-67,0,*,I sent him it.,0.0030885699670761824
r-67,1,,I sent him that.,0.9866102337837219
r-67,1,,I sent him something.,0.9985847473144531
r-67,0,?*,We elected the man who he had brought with him president.,0.047956813126802444
r-67,1,,They gave the reports which he had brought with him to me.,0.997494101524353
r-67,0,*,He kept company some girls who had been injured in the wreck.,0.002433472080156207
r-67,0,?*,He kept some girls who had been injured in the wreck company.,0.005162240006029606
r-67,0,*,I insist on seeing through all the students who had started out the term in my class.,0.2325168401002884
r-67,0,?*,I insist in seeing all the students who started out the term in my class through.,0.0048085725866258144
r-67,1,,I insist on seeing all the student' through who started out the term in my class.,0.04296855628490448
r-67,0,*,The doctor brought to the passengers who had passed cut from the fumes.,0.003955426160246134
r-67,0,*,He tries to put on everyone who he doesn't like.,0.0030038573313504457
r-67,0,?*,He tries to put everyone who he doesn't like on.,0.004077020566910505
r-67,0,*,I watched the Indians who the man who had been my advisor in my freshman year had advised me to study when I got to Utah talk.,0.005335370544344187
r-67,1,,Tom drives as that man does.,0.9984862208366394
r-67,1,,Tom drives like that man.,0.9982239603996277
r-67,0,*,I know a man who Tom drives as does.,0.003171125426888466
r-67,1,,I know a man who Tom drives like.,0.9973040819168091
r-67,1,,Tom drives the way that that man drives.,0.998202919960022
r-67,1,,Toms drives the way that that man does.,0.9983413219451904
r-67,1,,John is taller than that man is.,0.9977383613586426
r-67,1,,is taller than that man.,0.9983304142951965
r-67,0,*,I know a man who John is taller than is.,0.004977236967533827
r-67,1,,John is as tall as that man.,0.9976974129676819
r-67,0,*,I know a man who John is as tall as is.,0.004948546644300222
r-67,1,,I know a man who John is as tall as.,0.9963971972465515
r-67,1,,Mary has never kissed a man who is taller than John is.,0.9715355634689331
r-67,1,,Mary has never kissed a man who is taller than John.,0.983765184879303
r-67,1,,Mary has never kissed a Man taller than John.,0.9848660230636597
r-67,0,*,Mary has never kissed a man taller than John is.,0.9590274095535278
r-67,0,?*,Mary has never kissed as tall a man as John is.,0.9582669734954834
r-67,1,,Mary has never kissed as tall a man as John.,0.9819554686546326
r-67,1,,The brave are not afraid to die.,0.9987836480140686
r-67,1,,Drowning cats are hard to rescue.,0.9986069798469543
r-67,1,,Drowning cats is against the law.,0.9984273910522461
r-67,1,,I know a taller man than John.,0.9978658556938171
r-67,1,,The shooting of the prisoners shocked me.,0.9989913105964661
r-67,1,,"He told Peter that I know a taller man than John, but Peter didn't believe it.",0.9975194334983826
r-67,1,,"I divulged when Bill promised to call me, but I did so reluctantly.",0.9938166737556458
r-67,1,,"I'll talk to John on Friday about the report that the shooting of the prisoners shocked me, and to his wife on Saturday.",0.9976533055305481
r-67,1,,I read a statement which was about that man.,0.9973517656326294
r-67,1,,I read a statement about that man.,0.9984986782073975
r-67,0,*,The man who I read a statement which was about is sick.,0.00450500613078475
r-67,1,,The man who I read a statement about is sick.,0.9972265362739563
r-67,1,,I read that Bill had seen me.,0.9984548091888428
r-67,0,*,I read that Bill had seen myself.,0.00485459016636014
r-67,1,,Evidence that he was drunk will be presented.,0.9980352520942688
r-67,1,,Evidence will be presented that he was drunk.,0.9982795715332031
r-67,1,,That the defendant had been rude was stoutly denied by his lawyer.,0.9972791075706482
r-67,1,,Bill told me something awful: that ice won't sink.,0.9984161853790283
r-67,1,,This is a hat which I'm going to see to it that my wife buys.,0.9969220757484436
r-67,1,,This is a hat which I'm going to see that my wife buys.,0.9972860813140869
r-67,1,,Phineas knows a girl who is jealous of Maxime.,0.997467041015625
r-67,1,,Phineas knows a girl who is behind Maxime.,0.9974249601364136
r-67,1,,Phineas knows a girl who is working with Maxime.,0.9978041052818298
r-67,0,*,Who does Phineas know a girl who is jealous of?.,0.003905711928382516
r-67,0,*,Who does Phineas know a girl who is behind?,0.003518932731822133
r-67,0,*,Who does Phineas know a girl who is working with?,0.003217314602807164
r-67,0,*,Who does Phineas know a girl jealous of?,0.003842012956738472
r-67,0,*,Who does Phineas know a girl behind?,0.003381341462954879
r-67,0,*,Who does Phineas know a girl working with?,0.006190897431224585
r-67,1,,I believed the claim that Otto was wearing this hat.,0.9964768290519714
r-67,1,,I believed that Otto was wearing this hat.,0.9988247752189636
r-67,0,*,The hat which I believed the claim that Otto was wearing is red.,0.003967908676713705
r-67,1,,The hat which I believed that Otto was wearing is red.,0.9973024129867554
r-67,1,,Rutherford understands himself.,0.996631920337677
r-67,0,*,Rutherford is understood. by himself.,0.006353794597089291
r-67,1,,The man who ordered ice cream said the pudding would be tasty.,0.9988462924957275
r-67,1,,The pudding which the man who ordered ice cream said would be tasty was a horror show.,0.9974122643470764
r-67,1,,The man who ordered it said the pudding would be tasty.,0.9987145662307739
r-67,0,*,The pudding which the man who ordered it said would be tasty was a horror show.,0.9958676099777222
r-67,1,,The sheriff denied that gangsters had bribed him.,0.9982972741127014
r-67,1,,That gangsters had bribed him was denied by the sheriff.,0.9972658157348633
r-67,0,*,"The money which I am discussing the claim that the company squandered amounts to $400,000.",0.011096046306192875
r-67,0,*,"The money which I am discussing Sarah's claim that the company squandered amounts to $400,000.",0.004510417580604553
r-67,1,,"The money which I have hopes that the company will squander amounts to $400,000.",0.9971786737442017
r-67,1,,"The money which I will have a chance to squander amounts to $400,000.",0.9975591897964478
r-67,1,,"The money which I will make a proposal for us to squander amounts to $400,000.",0.997434675693512
r-67,1,,"The money which I will make a proposal that we squander amounts to $400,000.",0.9971133470535278
r-67,1,,I yawned.,0.9979801774024963
r-67,1,,Sam progressed.,0.9981318116188049
r-67,1,,Bill gave me $40.,0.9987561702728271
r-67,1,,I took a snooze.,0.9984921216964722
r-67,1,,Sam made progress.,0.9985023736953735
r-67,1,,Bill made a gift to me of $40.,0.9986201524734497
r-67,1,,Max gave the car a shove.,0.9971402883529663
r-67,1,,I have a feeling that Arch will show up.,0.9985364675521851
r-67,1,,Bob proved that this set is recursive.,0.9986802935600281
r-67,1,,Bob proved this set is recursive.,0.9983708262443542
r-67,1,,The proof that this set is recursive is difficult.,0.9979950189590454
r-67,1,,I have hopes the company will squander the money.,0.9982134103775024
r-67,1,,I have a feeling the company will squander the money.,0.998304009437561
r-67,0,*,I made a proposal we squander the money.,0.0031909719109535217
r-67,1,,Dick's claim that semantics is generative is preposterous.,0.9973631501197815
r-67,1,,We are discussing their claim that flying saucers are real.,0.9982800483703613
r-67,0,*,Myron is making Suzie's claim that dead is better than red.,0.005147512070834637
r-67,1,,Myron is making the claim that dead is better than red.,0.9956532716751099
r-67,0,*,I have Tom's feeling that the company will squander the money.,0.0029872609302401543
r-67,0,*,Myra took Betty's snooze.,0.7733266353607178
r-67,0,*,Bill made Sarah's gal to me of $40.,0.006033101584762335
r-67,0,*,Max gave the car Levi's shove.,0.0034213378094136715
r-67,1,,The man who was arrested by Officer Bob went mad.,0.9985309839248657
r-67,1,,Jack is claiming that you won't need it.,0.9977433681488037
r-67,1,,Jack is claiming you won't need it.,0.9976606369018555
r-67,0,*,The claim you won't need it is being made by Jack.,0.015195019543170929
r-67,1,,You're going to hurt yourself one of these days.,0.9986333250999451
r-67,1,,I spoke to Bill about himself.,0.9981856942176819
r-67,0,*,He said that himself was hungry.,0.0024433170910924673
r-67,1,,I know a man who hates me.,0.996587872505188
r-67,0,*,I know a man who hates myself.,0.004668872803449631
r-67,1,,I read him two statements about himself.,0.997714638710022
r-67,0,*,I read him Judy's statement about himself.,0.009184634312987328
r-67,1,,I know two men who are behind me.,0.9963758587837219
r-67,1,,I know two men behind me.,0.9945106506347656
r-67,0,*,I know two men behind myself.,0.005397945176810026
r-67,1,,You are too flip with people who are jealous of you.,0.9984180927276611
r-67,1,,I screamed at some children who were watching me.,0.9987585544586182
r-67,1,,I screamed at some children watching me.,0.9987803101539612
r-67,0,*,What sofa will he put the chair between some table and?,0.0050466968677937984
r-67,0,*,What table will he put the chair between and some sofa.,0.0051259929314255714
r-67,0,*,The lute which Henry plays and sings madrigals is warped.,0.009191717021167278
r-67,0,*,The nurse who polished her trombone and the plumber computed my tax was a blond.,0.006676649674773216
r-67,0,*,Which trombone did the nurse polish and?,0.0059064533561468124
r-67,0,*,The plumber who the nurse polished her trombone and computed my tax was a hefty fellow.,0.005071334540843964
r-67,0,*,Whose tax did the nurse polish her trombone and the plumber compute?,0.005484676454216242
r-67,1,,"Irma washed the dishes, and Sally dried, and Floyd idled.",0.9979565143585205
r-67,1,,I went to the store and bought some whisky.,0.9986819624900818
r-67,1,,I went to the store and Nike bought some whisky.,0.9969377517700195
r-67,1,,Here's the whisky which I went to the store and bought.,0.9980485439300537
r-67,1,,Here's the whisky which I went to the store and Mike bought.,0.9971938133239746
r-67,1,,Tony has a Fiat and yearns for a tall nurse.,0.9959425330162048
r-67,0,*,The tall nurse who Tony has a Fiat and yearns for is cruel to him.,0.06364946067333221
r-67,0,*,The shirts which I went to the movies and didn't pick up will cost us a lot of money.,0.10070879757404327
r-67,1,,I went to the store and have bought some excellent whisky.,0.06437891721725464
r-67,0,*,The excellent whisky which I went to the store and have bought was very costly.,0.007006246596574783
r-67,1,,I went to the store to buy some whisky.,0.998700737953186
r-67,0,*,Tony has a Fiat to yearn for a tall nurse.,0.0037692436017096043
r-67,0,*,I went to the movies not to pick the shirts up.,0.004735263530164957
r-67,0,*,I went to the movies to not pick the shirts up.,0.0034040166065096855
r-67,0,*,I went to the store to have bought some whisky.,0.0030269038397818804
r-67,1,,She's gone and ruined her dress now.,0.9949144124984741
r-67,1,,I've got to try and find that screw.,0.9978829026222229
r-67,1,,Aunt Hattie wants you to be nice and kiss your granny.,0.9983028173446655
r-67,1,,The screw which I've got to try and find holds the door to the frame.,0.9931881427764893
r-67,1,,Which granny does Aunt Hattie want me to be nice and kiss?,0.9974343180656433
r-67,1,,The boy works in a skyscraper and the girl in a quonset hut.,0.9893128275871277
r-67,0,*,Which boy works in a skyscraper and the girl in a quonset hut?,0.05424460023641586
r-67,0,*,The skyscraper which the boy works in and the girl in a quonset hut belongs to Uncle Sam.,0.012873681262135506
r-67,0,*,The girl who the by works in a skyscraper and in a quonset but has a dimple on her nose.,0.004976856522262096
r-67,0,*,Which quonset hut does the boy work in a skyscraper and the girl in?,0.004810873419046402
r-67,1,,The luscious chick who Billy went to the movies with will wed me ere the morn.,0.9963317513465881
r-67,0,*,The luscious chick who Billy and went to the movies will wed me ere the morn.,0.009212221018970013
r-67,0,*,The Ferrari which Pietro bought from me and Sofia adores him cost him a bundle.,0.039552655071020126
r-67,1,,"The Ferrari which Pietro, who Sofia adores, bought from me cost him a bundle.",0.9958946704864502
r-67,1,,"Sally might be pregnant, and everyone believes Sheila definitely is pregnant.",0.9972213506698608
r-67,1,,"Sally might be, and everyone believes Sheila definitely is, pregnant.",0.9948752522468567
r-67,1,,"Tom picked these grapes, and I washed these grapes, and Suzie will prepare these grapes.",0.997319757938385
r-67,1,,"Tom picked, and I washed, and Suzie will prepare, these grapes.",0.9949931502342224
r-67,0,*,"Tom picked, and I washed some turnips, and Suzie will prepare, these grapes.",0.005213741213083267
r-67,1,,Students who fail the final exam or who do not do the reading will be executed.,0.9971083998680115
r-67,1,,Students who fail the final exam will be executed or students who do not do the reading will be executed.,0.9969371557235718
r-67,1,,John has been captured by the cops and I'm afraid he'll talk.,0.9974654912948608
r-67,1,,I heated up the coffee and Sally wiped the table off.,0.9969726800918579
r-67,1,,"Although Bob may not be a nut, many people have claimed it and I think so too.",0.996518611907959
r-67,0,*,"Although Bob may not be a nut, many people have claimed and I think so too.",0.004828690085560083
r-67,1,,When did you get back and what did you bring me?,0.9952754974365234
r-67,1,,Make yourself comfortable.,0.9987647533416748
r-67,1,,Did Merv show up and did you play chess?,0.9918732047080994
r-67,0,*,Sally's sick and what did you bring me?,0.00947275198996067
r-67,0,*,Make yourself comfortable and I got sick.,0.0038901781663298607
r-67,0,*,What are you eating or did you play chess?,0.009139686822891235
r-67,0,*,Which boy and the girl embraced?,0.004743965808302164
r-67,0,*,I'm hungry and did you play chess?,0.00391108263283968
r-67,1,,Who ate what?,0.998364269733429
r-67,1,,What exploded when?,0.9968624114990234
r-67,1,,Who gave what to whom?,0.9985526204109192
r-67,1,,How long did this fit of generosity last and who gave what to whom?,0.9967880249023438
r-67,0,*,I saw you there and who ate what?,0.0058459131978452206
r-67,0,*,What exploded when and I warned you it would?,0.004771849140524864
r-67,1,,Please make yourself comfortable and I'll wash the dishes.,0.9983415603637695
r-67,1,,You please make yourself comfortable and I'll wash the dishes.,0.9985718727111816
r-67,1,,Harry will be in the Marines next year and Herman was drafted last night.,0.9957619309425354
r-67,1,,Sasha is gobbling down dumplings faster than I can reheat them.,0.9964547157287598
r-67,1,,I want to peruse that contract before filing it away.,0.9982348680496216
r-67,1,,Fred tore the curtain in roiling it up.,0.9973394274711609
r-67,0,??,"The dumplings which Sasha is gobbling down faster than I can reheat are extremely tasty, if I do say so.",0.9956619143486023
r-67,1,,The curtain which Fred tore in rolling up was the kind gift of my maternal Aunt Priscilla.,0.9980971217155457
r-67,1,,I want to peruse that contract before damaging it while filing it away.,0.9977338314056396
r-67,1,,Sasha is gobbling down dumplings faster than I can reheat the meatballs.,0.9966078996658325
r-67,1,,I want to peruse that contract before filing away the deed.,0.998414158821106
r-67,1,,Fred tore the curtain in rolling up the wallpaper.,0.9984626770019531
r-67,0,*,I think Anita may have poisoned the meatballs which Sasha is gobbling down dumplings faster than I can reheat.,0.9963828325271606
r-67,0,*,The deed which I want to peruse that contract before filing away is probably a forgery.,0.0072722970508039
r-67,1,,"The dumplings which Sasha is gobbling down faster than I can reheat the meatballs are extremely tasty, if I do say so.",0.9961538910865784
r-67,1,,I suspect that the contract which I want to peruse before filing away the deed may some loopholes.,0.9974035620689392
r-67,1,,The curtain which Fred tore in rolling the wallpaper up was the kind gift of my maternal Aunt Priscilla.,0.9971330165863037
r-67,1,,"The dumplings which Sasha is gobbling down faster than I can reheat them are extremely tasty, if I do say so.",0.9960911870002747
r-67,1,,Reports which the government prescribes the height of the lettering on the covers of are invariably boring.,0.9949930310249329
r-67,1,,Reports the covers of which the government prescribes the height of the lettering on almost always put me to sleep.,0.9957138299942017
r-67,1,,Reports the lettering on the covers of which the government prescribes the height of are a shocking waste of public funds.,0.9955300688743591
r-67,1,,Reports the height of the lettering on the covers of which the government prescribes should be abolished.,0.9955160021781921
r-67,0,*,Reports of which the government prescribes the height of the Lettering on the covers are invariably boring.,0.005780457053333521
r-67,0,*,Reports on the covers of which the government prescribes the height of the lettering almost always put me to sleep.,0.9069851040840149
r-67,0,*,Reports of the lettering on the covers of which the government prescribes the height are shocking waste of public funds.,0.009261851198971272
r-67,1,,He has books by several Greek authors.,0.9948828220367432
r-67,1,,Which Greek authors does he have books by?,0.9954808950424194
r-67,0,?*,By which Greek authors does he have books?,0.0151576679199934
r-67,0,*,The boy who I watched Bill and was vain.,0.006049488205462694
r-67,0,*,The boy Bill and who I watched was vain.,0.005109291523694992
r-67,1,,They will give me a hat which I know that I won't like.,0.9977572560310364
r-67,0,*,They will give me a hat that I won't like which I know.,0.0052565294317901134
r-67,1,,The boy whose guardian's employee we elected president betrayed us.,0.9981618523597717
r-67,0,*,The boy whose guardian's we elected employer president betrayed us.,0.009905973449349403
r-67,0,*,The boy whose we elected guardian's guardian's employer president betrayed us.,0.013431666418910027
r-67,1,,I'm going to ask Bill to make the old geezer take up these points later.,0.997840166091919
r-67,1,,These points I'm going to ask Bill to make the old geezer take up later.,0.9980884194374084
r-67,1,,The boy's guardians' employer we elected president.,0.9970881342887878
r-67,0,*,The boy's guardian's we elected employer president.,0.005896693095564842
r-67,0,*,The boy's we elected guardian's employer president.,0.004578564781695604
r-67,1,,We elected president the boy's guardian's employer.,0.014338269829750061
r-67,0,*,We elected employer president the boy's guardian's.,0.0064416262321174145
r-67,0,*,We elected guardian's employer president the boy.,0.002560705179348588
